1,10796,0,8968,1828,12776,8998,0
2,10994,0,6599,4394,17135,9836,1
3,10761,0,5492,5245,18550,9841,24
4,10837,0,5606,5200,18764,9696,31
5,10647,0,5392,5214,18410,9996,41
6,10804,0,5526,5229,19091,9671,49
7,10742,0,5533,5166,19556,9775,43
8,10878,0,5576,5254,20454,9692,48
9,10835,0,5618,5154,20530,9747,63
10,10780,0,5465,5261,20406,9927,54
11,10690,0,5464,5174,20852,9772,52
12,10716,0,5504,5138,21713,9543,74
13,10896,0,5559,5291,22390,9976,46
14,10780,0,5516,5202,22195,9934,62
15,10819,0,5614,5148,22286,9768,57
16,10805,0,5574,5156,22647,9966,75
17,10945,0,5626,5261,23141,9824,58
18,10757,0,5453,5227,23044,9947,77
19,10824,0,5536,5224,23011,9523,64
20,10954,0,5548,5349,23685,9701,57
21,10893,0,5557,5267,23655,9558,69
22,10903,0,5490,5350,23576,9974,63
23,10882,0,5573,5243,23809,9730,66
24,10847,0,5471,5307,23623,9584,69
25,10681,0,5471,5147,23668,9611,63
26,10728,0,5540,5119,24295,9748,69
27,10887,0,5661,5170,24786,9768,56
28,10920,0,5686,5155,24817,9661,79
29,10757,0,5534,5158,24898,9909,65
30,10799,0,5549,5186,24682,9992,64
31,10676,0,5564,5044,24947,9815,68
32,10869,0,5610,5189,25567,9715,70
33,10773,0,5297,5413,25093,9394,63
34,10983,0,5560,5371,25544,9780,52
35,11004,0,5633,5308,26102,9736,63
36,10947,0,5553,5327,26011,9557,67
37,10716,0,5486,5161,25559,9662,69
38,10811,0,5530,5218,25469,9957,63
39,10891,0,5620,5189,26507,9536,82
40,10898,0,5660,5179,26600,9709,59
41,10905,0,5577,5260,26438,9968,68
42,10745,0,5580,5085,26763,9732,80
43,10920,0,5575,5272,26651,9923,73
44,10847,0,5552,5235,26687,9586,60
45,10921,0,5651,5187,27210,9659,83
46,10741,0,5464,5206,27332,9505,71
47,10713,0,5610,5023,27223,9881,80
48,10780,0,5507,5203,27633,9289,70
49,10798,0,5500,5231,27886,9698,67
50,10931,0,5668,5202,28164,9422,61
51,10868,0,5616,5192,27907,9946,60
52,10983,0,5671,5237,28375,9712,75
53,10819,0,5520,5219,28418,9736,80
54,10877,0,5540,5273,28270,9763,64
55,11071,0,5667,5341,28951,9818,63
56,10935,0,5605,5257,28772,9914,73
57,10962,0,5622,5272,28936,9877,68
58,10701,0,5445,5202,28771,9910,54
59,10822,0,5476,5270,28898,9756,76
60,10797,0,5502,5228,28960,9589,67
61,9824,0,5025,4739,28256,9949,60
62,9909,0,4897,4965,27570,10000,47
63,9807,0,4936,4825,27437,9935,46
64,9795,0,4901,4831,27290,9867,63
65,10142,0,4968,5105,27664,9890,69
66,9695,0,4771,4867,27409,9613,57
67,9775,0,4741,4975,27337,9733,59
68,10037,0,4866,5101,27867,9854,70
69,9851,0,4910,4873,27576,9499,68
70,9987,0,4919,4999,27438,9869,69
71,9876,0,4873,4941,27572,9781,62
72,9991,0,4868,5062,27927,9961,61
73,9769,0,4730,4982,27796,9426,57
74,9770,0,4811,4902,27557,9621,57
75,9846,0,4808,4977,27481,9710,61
76,9762,0,4832,4874,27668,9631,56
77,9802,0,4864,4880,27351,9670,58
78,9895,0,4820,5011,27478,9586,64
79,9807,0,4791,4963,27983,9853,53
80,9930,0,4956,4909,28124,9222,65
81,10200,0,5020,5116,28423,9647,64
82,9949,0,4887,4999,28296,9768,63
83,9822,0,4793,4954,28425,9710,75
84,9837,0,4924,4853,28362,9397,60
85,9958,0,4846,5059,28063,9962,53
86,9885,0,4874,4951,28242,9714,60
87,9681,0,4799,4816,28025,9821,66
88,9930,0,4972,4910,28235,9686,48
89,9832,0,4947,4822,28234,9843,63
90,9951,0,4987,4903,28489,9646,61
91,9836,0,4858,4922,28373,9676,56
92,9929,0,4856,5016,28562,9446,57
93,9897,0,4875,4959,28365,9866,63
94,9709,0,4723,4919,28421,9442,67
95,9957,0,4849,5051,28908,9743,57
96,9861,0,4855,4948,28908,9678,58
97,9713,0,4801,4849,28713,9547,63
98,9770,0,4803,4898,28819,9760,69
99,9773,0,4779,4924,28713,9922,70
100,9821,0,4905,4851,28685,9962,65
101,9960,0,5013,4890,29170,9903,57
102,9999,0,4921,5017,29465,9496,61
103,9941,0,4934,4952,28943,9526,55
104,9813,0,4845,4898,28857,9640,70
105,9818,0,4832,4926,29138,9701,60
106,9873,0,4892,4905,29032,9724,76
107,10062,0,4971,5035,29544,9763,56
108,9860,0,4937,4856,29367,9513,67
109,9838,0,4811,4980,29319,9975,47
110,9815,0,4898,4857,29379,9707,60
111,9905,0,4921,4920,29504,9849,64
112,9942,0,4885,4997,29840,9840,60
113,9972,0,4821,5083,29715,9953,68
114,9866,0,4861,4942,29357,9902,63
115,9914,0,4833,5009,29540,9681,72
116,9809,0,4774,4990,29338,9808,45
117,9841,0,4775,5011,29426,9760,55
118,9853,0,4896,4898,29660,9587,59
119,9864,0,5003,4793,29667,9915,68
120,9941,0,4954,4928,29740,9850,59
121,9452,0,4541,4866,29024,9696,45
122,9426,0,4430,4936,29173,9942,60
123,9460,0,4361,5037,29151,9741,62
124,9515,0,4349,5100,29531,9626,66
125,9454,0,4446,4942,29476,9690,66
126,9376,0,4300,5021,29198,9792,55
127,9415,0,4416,4941,28566,9987,58
128,9609,0,4458,5082,29357,9774,69
129,9575,0,4494,5021,29526,9918,60
130,9348,0,4279,5016,29032,9942,53
131,9356,0,4230,5074,29136,9604,52
132,9450,0,4234,5155,29321,9783,61
133,9421,0,4165,5204,29152,9611,52
134,9480,0,4390,5039,29418,9810,51
135,9372,0,4417,4904,29013,9452,51
136,9532,0,4328,5151,29250,9642,53
137,9641,0,4464,5114,29667,9739,63
138,9409,0,4278,5075,29476,9595,56
139,9667,0,4494,5110,29494,9672,63
140,9387,0,4302,5023,29261,9850,62
141,9435,0,4276,5084,29356,9748,75
142,9492,0,4380,5057,29442,9654,55
143,9529,0,4411,5058,29274,9819,60
144,9642,0,4440,5158,29564,9738,44
145,9363,0,4394,4914,29131,9990,55
146,9511,0,4242,5217,29552,9783,52
147,9617,0,4433,5119,29544,9675,65
148,9441,0,4266,5118,29388,9652,57
149,9589,0,4331,5189,29106,9883,69
150,9517,0,4332,5116,29535,9838,69
151,9498,0,4301,5134,29737,9523,63
152,9596,0,4381,5155,29666,9034,60
153,9565,0,4471,5025,29859,9883,69
154,9477,0,4485,4943,29661,9954,49
155,9494,0,4332,5100,29492,9697,62
156,9566,0,4325,5180,29549,9490,61
157,9422,0,4315,5037,29420,9891,70
158,9473,0,4401,5031,29388,9946,41
159,9549,0,4445,5046,29545,9932,58
160,9505,0,4443,4998,29065,9982,64
161,9421,0,4316,5048,29095,9643,57
162,9645,0,4474,5119,29048,9855,52
163,9485,0,4405,5010,28948,9923,70
164,9407,0,4328,5030,29046,9833,49
165,9501,0,4499,4947,29338,9998,55
166,9480,0,4461,4947,29056,9676,72
